Crash ID,State,YYYYMM,Year,Month,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road Userindex,Gender,Ageindex,Speed,Driving experienceindex,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day,Age,Road User,Driving experience
20161135,NSW,2016-12,2016,12,Sunday,2:30:00,Multiple,No,No,Yes,Pedestrian,Male,18,20,3,Major Cities of Australia,Sydney - Parramatta,The Hills,National or State Highway,No,No,17_to_25,Night,,,
20166006,Tas,2016-12,2016,12,Wednesday,22:35:00,Multiple,No,No,No,Pedestrian,Female,32,0,13,Outer Regional Australia,Launceston and North East,Meander Valley (M),Collector Road,No,No,26_to_39,Night,,,
20161144,NSW,2016-12,2016,12,Saturday,11:07:00,Multiple,No,No,No,Pedestrian,Male,56,20,29,Major Cities of Australia,Hunter Valley exc Newcastle,Port Stephens,National or State Highway,No,No,40_to_64,Day,,,
20161194,NSW,2016-12,2016,12,Wednesday,15:53:00,Multiple,No,No,No,Pedestrian,Male,73,0,41,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,Local Road,Yes,No,65_to_74,Day,,,
20161115,NSW,2016-12,2016,12,Sunday,20:50:00,Single,No,No,No,Pedestrian,Female,66,0,28,Major Cities of Australia,Sydney - Parramatta,Cumberland,Local Road,No,No,65_to_74,Night,,,
20165025,WA,2016-12,2016,12,Friday,4:50:00,Single,No,No,No,Car passenger,Female,21,20,7,Very Remote Australia,Western Australia - Outback (South),Dundas (S),National or State Highway,Yes,No,17_to_25,Night,,,
20165131,WA,2016-12,2016,12,Tuesday,21:00:00,Single,No,No,No,Pedestrian,Female,26,0,6,Very Remote Australia,Western Australia - Outback (North),Derby-West Kimberley (S),Local Road,No,No,26_to_39,Night,,,
20164037,SA,2016-12,2016,12,Tuesday,19:00:00,Single,No,No,No,Car driver,Male,38,113,14,Major Cities of Australia,Adelaide - South,Onkaparinga (C),Collector Road,Yes,No,26_to_39,Night,,,
20161320,NSW,2016-12,2016,12,Tuesday,3:00:00,Single,No,No,No,Car driver,Male,26,50,7,Inner Regional Australia,Mid North Coast,Mid-Coast,Arterial Road,Yes,No,26_to_39,Night,,,
20164004,SA,2016-12,2016,12,Thursday,20:00:00,Single,No,No,No,Car driver,Male,18,95,2,Very Remote Australia,South Australia - Outback,Unincorporated SA,Local Road,Yes,No,17_to_25,Night,,,
20161082,NSW,2016-12,2016,12,Tuesday,23:30:00,Single,No,No,No,Motorcycle rider,Male,35,81,14,Outer Regional Australia,Riverina,Carrathool,Local Road,No,No,26_to_39,Night,,,
20165027,WA,2016-12,2016,12,Monday,15:29:00,Single,No,No,No,Motorcycle pillion Car passenger,Male,16,0,4,Inner Regional Australia,Western Australia - Wheat Belt,Murray (S),Local Road,Yes,No,0_to_16,Day,,,
20161042,NSW,2016-11,2016,11,Sunday,3:40:00,Single,No,No,No,Car passenger,Male,11,0,1,Inner Regional Australia,Sydney - Baulkham Hills and Hawkesbury,Hawkesbury,Arterial Road,No,No,0_to_16,Night,,,
20165011,WA,2016-11,2016,11,Saturday,22:20:00,Single,No,No,No,Car driver,Male,39,99,13,Outer Regional Australia,Western Australia - Wheat Belt,Denmark (S),National or State Highway,No,No,26_to_39,Night,,,
20164020,SA,2016-11,2016,11,Saturday,2:30:00,Single,No,No,No,Car driver,Male,28,89,4,Outer Regional Australia,South Australia - South East,Wattle Range (DC),National or State Highway,No,No,26_to_39,Night,,,
20165041,WA,2016-11,2016,11,Saturday,22:00:00,Multiple,No,No,No,Motorcycle rider,Male,34,119,15,Outer Regional Australia,Western Australia - Outback (South),Greater Geraldton (C),National or State Highway,No,No,26_to_39,Night,,,
20165089,WA,2016-11,2016,11,Saturday,21:45:00,Single,No,No,No,Motorcycle rider,Male,30,156,8,Major Cities of Australia,Perth - Inner,Vincent (C),Arterial Road,No,No,26_to_39,Night,,,
20167023,NT,2016-11,2016,11,Friday,18:00:00,Single,No,No,No,Car passenger,Female,46,20,12,Very Remote Australia,Northern Territory - Outback,MacDonnell (R),National or State Highway,No,No,40_to_64,Night,,,
20165117,WA,2016-11,2016,11,Friday,5:56:00,Multiple,No,Yes,No,Car driver,Male,19,102,5,Inner Regional Australia,Bunbury,Dardanup (S),Local Road,No,No,17_to_25,Night,,,
20165043,WA,2016-11,2016,11,Friday,0:10:00,Single,No,No,No,Motorcycle rider,Male,39,108,12,Major Cities of Australia,Perth - North West,Stirling (C),Arterial Road,No,No,26_to_39,Night,,,
20165119,WA,2016-11,2016,11,Thursday,0:15:00,Single,No,No,No,Car driver,Female,32,146,15,Outer Regional Australia,Western Australia - Wheat Belt,Boddington (S),National or State Highway,No,No,26_to_39,Night,,,
20165160,WA,2016-11,2016,11,Tuesday,0:20:00,Single,No,No,No,Car driver,Female,40,84,12,Outer Regional Australia,Western Australia - Outback (South),Kalgoorlie/Boulder (C),Local Road,No,No,40_to_64,Night,,,
20161142,NSW,2016-11,2016,11,Saturday,14:40:00,Multiple,No,No,No,Car passenger,Female,87,0,44,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Sub-Arterial Road,No,No,75_or_older,Day,,,
20161076,NSW,2016-11,2016,11,Sunday,16:00:00,Single,No,No,No,Car passenger,Male,3,0,5,Inner Regional Australia,Murray,Federation,Arterial Road,No,No,0_to_16,Day,25.0,Car passenger,5.0
20167038,NT,2016-11,2016,11,Saturday,15:40:00,Single,No,No,No,Car passenger,Female,22,20,4,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,17_to_25,Day,,,
20161232,NSW,2016-11,2016,11,Sunday,16:50:00,Multiple,No,No,No,Car driver,Male,28,92,5,Inner Regional Australia,Capital Region,Yass Valley,Arterial Road,No,No,26_to_39,Day,,,
20165168,WA,2016-11,2016,11,Sunday,17:45:00,Single,No,No,No,Car driver,Female,26,130,7,Outer Regional Australia,Western Australia - Wheat Belt,West Arthur (S),Local Road,No,No,26_to_39,Day,,,
20168008,ACT,2016-11,2016,11,Sunday,11:55:00,Single,No,No,No,Motorcycle rider,Male,36,86,13,Inner Regional Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,26_to_39,Day,,,
20161214,NSW,2016-11,2016,11,Sunday,9:15:00,Single,No,No,No,Motorcycle rider,Male,50,80,12,Inner Regional Australia,Sydney - Outer West and Blue Mountains,Blue Mountains,Arterial Road,No,No,40_to_64,Day,,,
20165077,WA,2016-11,2016,11,Sunday,14:07:00,Single,No,No,No,Motorcycle rider,Female,44,71,12,Inner Regional Australia,Perth - South East,Serpentine-Jarrahdale (S),Arterial Road,No,No,40_to_64,Day,,,
20164052,SA,2016-11,2016,11,Sunday,6:10:00,Multiple,No,No,Yes,Car driver,Male,43,57,14,Very Remote Australia,South Australia - Outback,Unincorporated SA,National or State Highway,No,No,40_to_64,Day,,,
20167035,NT,2016-11,2016,11,Saturday,17:11:00,Single,No,No,No,Car driver,Male,55,83,29,Outer Regional Australia,Darwin,Litchfield (M),Local Road,No,No,40_to_64,Day,,,
20161086,NSW,2016-11,2016,11,Sunday,13:37:00,Multiple,No,No,No,Car driver,Female,72,96,43,Inner Regional Australia,Illawarra,Wollongong,Arterial Road,No,No,65_to_74,Day,,,
20165156,WA,2016-11,2016,11,Sunday,12:50:00,Single,No,No,No,Car driver,Female,37,62,14,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet (S),Local Road,No,No,26_to_39,Day,,,
20164062,SA,2016-11,2016,11,Thursday,7:52:00,Single,No,No,No,Car driver,Male,80,92,45,Remote Australia,Barossa - Yorke - Mid North,Yorke Peninsula (DC),Arterial Road,No,No,75_or_older,Day,,,
20161145,NSW,2016-11,2016,11,Tuesday,9:54:00,Single,No,No,No,Car driver,Male,85,93,41,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,Sub-Arterial Road,No,No,75_or_older,Day,,,
20165126,WA,2016-11,2016,11,Friday,6:35:00,Single,No,No,No,Car driver,Female,23,64,7,Outer Regional Australia,Western Australia - Wheat Belt,Wongan-Ballidu (S),Arterial Road,No,No,17_to_25,Day,,,
20161235,NSW,2016-11,2016,11,Monday,11:50:00,Single,No,No,No,Car driver,Male,85,122,44,Major Cities of Australia,Newcastle and Lake Macquarie,Newcastle,Local Road,No,No,75_or_older,Day,,,
20167031,NT,2016-11,2016,11,Friday,7:30:00,Single,No,No,No,Car passenger,Female,2,0,4,Very Remote Australia,Northern Territory - Outback,Roper Gulf (R),Sub-Arterial Road,No,No,0_to_16,Day,23.0,Car passenger,4.0
20161322,NSW,2016-11,2016,11,Monday,14:25:00,Multiple,No,No,No,Motorcycle rider,Male,22,60,7,Major Cities of Australia,Sydney - Parramatta,Cumberland,Collector Road,No,No,17_to_25,Day,,,
20161354,NSW,2016-11,2016,11,Tuesday,9:45:00,Multiple,No,No,No,Car driver,Male,22,106,6,Outer Regional Australia,Far West and Orana,Narromine,National or State Highway,No,No,17_to_25,Day,,,
20161288,NSW,2016-11,2016,11,Monday,7:05:00,Single,No,No,No,Car driver,Male,25,109,4,Inner Regional Australia,Central West,Bathurst Regional,National or State Highway,No,No,17_to_25,Day,,,
20164006,SA,2016-11,2016,11,Monday,13:35:00,Single,No,No,No,Motorcycle rider,Male,31,48,15,Major Cities of Australia,Adelaide - North,Tea Tree Gully (C),Sub-Arterial Road,No,No,26_to_39,Day,,,
20161261,NSW,2016-11,2016,11,Monday,6:30:00,Multiple,No,Yes,No,Car driver,Male,37,101,11,Major Cities of Australia,Central Coast,Central Coast,Sub-Arterial Road,No,No,26_to_39,Day,,,
20161099,NSW,2016-11,2016,11,Thursday,14:40:00,Multiple,No,No,No,Car driver,Male,26,154,5,Inner Regional Australia,Hunter Valley exc Newcastle,Singleton,National or State Highway,No,No,26_to_39,Day,,,
20161035,NSW,2016-11,2016,11,Wednesday,9:20:00,Multiple,No,No,No,Pedal cyclist,Male,59,50,30,Inner Regional Australia,Richmond - Tweed,Ballina,National or State Highway,No,No,40_to_64,Day,,,
20165066,WA,2016-11,2016,11,Monday,15:40:00,Multiple,No,No,No,Car driver,Male,45,133,13,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet (S),National or State Highway,No,No,40_to_64,Day,,,
20161223,NSW,2016-11,2016,11,Wednesday,6:05:00,Multiple,No,Yes,No,Motorcycle rider,Male,44,117,14,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,National or State Highway,No,No,40_to_64,Day,,,
20161179,NSW,2016-11,2016,11,Thursday,15:13:00,Multiple,No,No,No,Car driver,Female,49,102,14,Inner Regional Australia,Richmond - Tweed,Lismore,Arterial Road,No,No,40_to_64,Day,,,
20161055,NSW,2016-11,2016,11,Thursday,9:50:00,Multiple,No,No,No,Car driver,Male,69,128,29,Inner Regional Australia,Central West,Cowra,Arterial Road,No,No,65_to_74,Day,,,
20165136,WA,2016-11,2016,11,Saturday,22:21:00,Multiple,No,No,No,Car driver,Female,41,110,12,Major Cities of Australia,Perth - South West,Rockingham (C),Arterial Road,No,No,40_to_64,Night,,,
20161251,NSW,2016-11,2016,11,Friday,11:30:00,Multiple,No,No,Yes,Motorcycle rider,Male,66,138,26,Inner Regional Australia,Richmond - Tweed,Ballina,National or State Highway,No,No,65_to_74,Day,,,
20165078,WA,2016-11,2016,11,Sunday,20:55:00,Single,No,No,No,Pedestrian,Female,52,0,27,Major Cities of Australia,Perth - South West,Kwinana (C),Arterial Road,No,No,40_to_64,Night,,,
20161226,NSW,2016-11,2016,11,Monday,15:15:00,Single,No,No,No,Pedestrian,Male,79,0,44,Major Cities of Australia,Sydney - South West,Fairfield,Collector Road,No,No,75_or_older,Day,,,
20165003,WA,2016-11,2016,11,Thursday,6:45:00,Single,No,No,No,Pedestrian,Male,81,20,43,Major Cities of Australia,Perth - South East,Gosnells (C),National or State Highway,No,No,75_or_older,Day,,,
20161272,NSW,2016-11,2016,11,Tuesday,10:44:00,Single,No,No,Yes,Pedestrian,Male,23,20,7,Major Cities of Australia,Sydney - Parramatta,Cumberland,National or State Highway,No,No,17_to_25,Day,,,
20161053,NSW,2016-11,2016,11,Tuesday,7:39:00,Single,No,Yes,No,Pedestrian,Female,26,0,6,Major Cities of Australia,Sydney - Sutherland,Sutherland,Arterial Road,No,No,26_to_39,Day,,,
20164071,SA,2016-11,2016,11,Wednesday,13:45:00,Single,Yes,No,No,Pedestrian,Male,72,0,45,Major Cities of Australia,Adelaide - Central and Hills,Adelaide (C),Sub-Arterial Road,No,No,65_to_74,Day,,,
20166029,Tas,2016-11,2016,11,Sunday,3:00:00,Multiple,No,No,No,Pedestrian,Male,25,20,8,Inner Regional Australia,Hobart,Hobart (C),National or State Highway,No,No,17_to_25,Night,,,
20161250,NSW,2016-11,2016,11,Saturday,8:06:00,Multiple,No,No,No,Pedestrian,Male,25,0,8,Major Cities of Australia,Sydney - Parramatta,Cumberland,Arterial Road,No,No,17_to_25,Day,,,
20161015,NSW,2016-11,2016,11,Monday,7:10:00,Multiple,No,No,No,Pedestrian,Female,45,0,13,Outer Regional Australia,Far West and Orana,Dubbo Regional,Arterial Road,No,No,40_to_64,Day,,,
20161253,NSW,2016-11,2016,11,Monday,18:10:00,Multiple,No,No,No,Car driver,Male,86,75,42,Major Cities of Australia,Sydney - North Sydney and Hornsby,Willoughby,Local Road,No,No,75_or_older,Night,,,
20161195,NSW,2016-11,2016,11,Wednesday,19:45:00,Single,No,No,No,Car driver,Male,24,110,6,Major Cities of Australia,Sydney - Northern Beaches,Northern Beaches,Local Road,No,No,17_to_25,Night,,,
20164057,SA,2016-11,2016,11,Wednesday,21:45:00,Single,No,No,No,Pedestrian,Male,45,0,13,Major Cities of Australia,Adelaide - West,West Torrens (C),Arterial Road,No,No,40_to_64,Night,,,
20164020,SA,2016-11,2016,11,Saturday,2:30:00,Single,No,No,No,Car passenger,Male,22,20,5,Outer Regional Australia,South Australia - South East,Wattle Range (DC),National or State Highway,No,No,17_to_25,Night,,,
20164020,SA,2016-11,2016,11,Saturday,2:30:00,Single,No,No,No,Car passenger,Male,23,20,7,Outer Regional Australia,South Australia - South East,Wattle Range (DC),National or State Highway,No,No,17_to_25,Night,,,
20164020,SA,2016-11,2016,11,Saturday,2:30:00,Single,No,No,No,Car passenger,Male,17,20,2,Outer Regional Australia,South Australia - South East,Wattle Range (DC),National or State Highway,No,No,17_to_25,Night,,,
20165156,WA,2016-11,2016,11,Sunday,12:50:00,Single,No,No,No,Car passenger,Female,14,0,5,Outer Regional Australia,Western Australia - Wheat Belt,Plantagenet (S),Local Road,No,No,0_to_16,Day,,,
20167038,NT,2016-11,2016,11,Saturday,15:40:00,Single,No,No,No,Car passenger,Male,1,20,4,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,0_to_16,Day,23.0,Car passenger,4.0
20164008,SA,2016-11,2016,11,Sunday,9:00:00,Multiple,No,No,No,Car driver,Male,72,120,41,Inner Regional Australia,South Australia - South East,Murray Bridge (RC),Arterial Road,No,No,65_to_74,Day,,,
20165170,WA,2016-10,2016,10,Sunday,21:31:00,Multiple,No,No,No,Motorcycle rider,Male,19,96,3,Major Cities of Australia,Mandurah,Mandurah (C),Arterial Road,No,No,17_to_25,Night,,,
20161089,NSW,2016-10,2016,10,Friday,23:30:00,Single,No,No,No,Car passenger,Male,18,0,4,Outer Regional Australia,Central West,Oberon,Arterial Road,No,No,17_to_25,Night,,,
20161089,NSW,2016-10,2016,10,Friday,23:30:00,Single,No,No,No,Car driver,Male,17,62,4,Outer Regional Australia,Central West,Oberon,Arterial Road,No,No,17_to_25,Night,,,
20167040,NT,2016-10,2016,10,Friday,21:34:00,Single,No,No,No,Car driver,Male,23,57,6,Remote Australia,Northern Territory - Outback,Unincorporated NT,Arterial Road,No,No,17_to_25,Night,,,
20164013,SA,2016-10,2016,10,Saturday,18:30:00,Single,No,No,No,Motorcycle rider,Male,22,70,8,Very Remote Australia,South Australia - Outback,Anangu Pitjantjatjara (AC),Local Road,No,No,17_to_25,Night,,,
20167016,NT,2016-10,2016,10,Saturday,22:50:00,Multiple,No,No,Yes,Car passenger,Male,25,0,7,Outer Regional Australia,Darwin,Litchfield (M),Arterial Road,No,No,17_to_25,Night,,,
20161336,NSW,2016-10,2016,10,Saturday,23:00:00,Single,No,No,No,Car passenger,Male,20,0,4,Inner Regional Australia,Hunter Valley exc Newcastle,Mid-Coast,Sub-Arterial Road,No,No,17_to_25,Night,,,
20165122,WA,2016-10,2016,10,Saturday,23:30:00,Single,No,No,No,Car driver,Female,37,116,13,Inner Regional Australia,Bunbury,Dardanup (S),Arterial Road,No,No,26_to_39,Night,,,
20167016,NT,2016-10,2016,10,Saturday,22:50:00,Multiple,No,No,Yes,Car passenger,Male,31,0,14,Outer Regional Australia,Darwin,Litchfield (M),Arterial Road,No,No,26_to_39,Night,,,
20165018,WA,2016-10,2016,10,Sunday,3:30:00,Single,No,No,No,Car driver,Male,45,142,14,Outer Regional Australia,Western Australia - Wheat Belt,Goomalling (S),Local Road,No,No,40_to_64,Night,,,
20167037,NT,2016-10,2016,10,Saturday,18:30:00,Single,No,No,No,Car passenger,Female,62,20,26,Very Remote Australia,Northern Territory - Outback,Victoria Daly (R),National or State Highway,No,No,40_to_64,Night,,,
20165022,WA,2016-10,2016,10,Thursday,18:17:00,Multiple,No,No,No,Motorcycle rider,Male,17,107,3,Major Cities of Australia,Perth - North West,Wanneroo (C),Local Road,No,No,17_to_25,Night,,,
20161153,NSW,2016-10,2016,10,Wednesday,21:50:00,Multiple,No,No,No,Motorcycle rider,Male,17,75,4,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Sub-Arterial Road,No,No,17_to_25,Night,,,
20165071,WA,2016-10,2016,10,Tuesday,18:35:00,Single,No,No,No,Motorcycle rider,Male,37,69,12,Major Cities of Australia,Perth - North East,Swan (C),Arterial Road,No,No,26_to_39,Night,,,
20167012,NT,2016-10,2016,10,Thursday,20:30:00,Single,No,No,No,Car passenger,Female,27,0,7,Very Remote Australia,Northern Territory - Outback,Roper Gulf (R),Sub-Arterial Road,No,No,26_to_39,Night,,,
20165097,WA,2016-10,2016,10,Wednesday,20:48:00,Single,No,No,No,Motorcycle rider,Male,30,100,6,Major Cities of Australia,Perth - South East,Gosnells (C),Arterial Road,No,No,26_to_39,Night,,,
20161329,NSW,2016-10,2016,10,Tuesday,19:24:00,Multiple,No,No,No,Car driver,Male,36,120,13,Outer Regional Australia,New England and North West,Narrabri,Local Road,No,No,26_to_39,Night,,,
20164049,SA,2016-10,2016,10,Thursday,21:15:00,Multiple,No,No,No,Car driver,Female,48,132,13,Major Cities of Australia,Adelaide - South,Marion (C),National or State Highway,No,No,40_to_64,Night,,,
20164059,SA,2016-10,2016,10,Monday,23:50:00,Multiple,Yes,No,No,Car driver,Female,52,99,27,Major Cities of Australia,Adelaide - South,Onkaparinga (C),National or State Highway,No,No,40_to_64,Night,,,
20165167,WA,2016-10,2016,10,Sunday,16:12:00,Single,No,No,No,Motorcycle pillion Car passenger,Female,10,0,1,Inner Regional Australia,Bunbury,Dardanup (S),Local Road,No,No,0_to_16,Day,,,
20165121,WA,2016-10,2016,10,Saturday,11:50:00,Single,No,No,No,Car passenger,Male,15,20,2,Very Remote Australia,Western Australia - Outback (North),Halls Creek (S),National or State Highway,No,No,0_to_16,Day,,,
20165121,WA,2016-10,2016,10,Saturday,11:50:00,Single,No,No,No,Car driver,Male,16,92,3,Very Remote Australia,Western Australia - Outback (North),Halls Creek (S),National or State Highway,No,No,0_to_16,Day,,,
20164053,SA,2016-10,2016,10,Sunday,15:46:00,Multiple,No,No,No,Car passenger,Female,8,0,2,Inner Regional Australia,Barossa - Yorke - Mid North,Barossa (DC),Local Road,No,No,0_to_16,Day,,,
20168001,ACT,2016-10,2016,10,Sunday,16:40:00,Single,No,No,No,Car driver,Male,24,111,6,Major Cities of Australia,Australian Capital Territory,Unincorporated ACT,Collector Road,No,No,17_to_25,Day,,,
20165138,WA,2016-10,2016,10,Saturday,11:55:00,Single,No,No,No,Car passenger,Male,24,20,7,Very Remote Australia,Western Australia - Outback (North),East Pilbara (S),National or State Highway,No,No,17_to_25,Day,,,
20165138,WA,2016-10,2016,10,Saturday,11:55:00,Single,No,No,No,Car passenger,Female,20,20,5,Very Remote Australia,Western Australia - Outback (North),East Pilbara (S),National or State Highway,No,No,17_to_25,Day,,,
20165034,WA,2016-10,2016,10,Sunday,16:02:00,Single,No,No,No,Car driver,Male,32,119,13,Outer Regional Australia,Western Australia - Outback (South),Irwin (S),National or State Highway,No,No,26_to_39,Day,,,
20165121,WA,2016-10,2016,10,Saturday,11:50:00,Single,No,No,No,Car passenger,Male,28,20,5,Very Remote Australia,Western Australia - Outback (North),Halls Creek (S),National or State Highway,No,No,26_to_39,Day,,,
20165069,WA,2016-10,2016,10,Sunday,9:48:00,Multiple,No,No,No,Car passenger,Female,26,0,7,Very Remote Australia,Western Australia - Outback (North),Ashburton (S),Arterial Road,No,No,26_to_39,Day,,,
20165069,WA,2016-10,2016,10,Sunday,9:48:00,Multiple,No,No,No,Car driver,Male,29,91,7,Very Remote Australia,Western Australia - Outback (North),Ashburton (S),Arterial Road,No,No,26_to_39,Day,,,
20161330,NSW,2016-10,2016,10,Saturday,12:43:00,Single,No,No,No,Car driver,Male,27,81,5,Outer Regional Australia,Far West and Orana,Narromine,Arterial Road,No,No,26_to_39,Day,,,
20161178,NSW,2016-10,2016,10,Sunday,17:20:00,Single,No,No,No,Car driver,Male,59,66,28,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,40_to_64,Day,,,
20161296,NSW,2016-10,2016,10,Sunday,13:00:00,Multiple,No,No,No,Car driver,Male,57,56,29,Inner Regional Australia,Southern Highlands and Shoalhaven,Shoalhaven,Sub-Arterial Road,No,No,40_to_64,Day,,,
20161273,NSW,2016-10,2016,10,Saturday,7:10:00,Single,No,No,No,Car driver,Male,40,80,12,Inner Regional Australia,Capital Region,Yass Valley,National or State Highway,No,No,40_to_64,Day,,,
