,Crash ID,State,YYYYMM,Day of week,Time,Crash Type,Bus Involvement,Heavy Rigid Truck Involvement,Articulated Truck Involvement,Road User,Gender,Age,Speed,Driving experience,National Remoteness Areas,SA4 Name 2016,National LGA Name 2017,National Road Type,Christmas Period,Easter Period,Age Group,Time of day
15,20213016,Qld,2021-09,Sunday,11:00:00,Multiple,No,No,No,Car driver,Male,19,100,4,Inner Regional Australia,Logan - Beaudesert,Logan (C),National or State Highway,No,No,17_to_25,Day
16,20214037,SA,2021-09,Saturday,13:00:00,Single,No,No,No,Motorcycle rider,Male,31,103,12,Inner Regional Australia,Barossa - Yorke - Mid North,Clare and Gilbert Valleys (DC),National or State Highway,No,No,26_to_39,Day
17,20211158,NSW,2021-09,Sunday,16:00:00,Multiple,No,No,Yes,Car driver,Female,86,72,44,Outer Regional Australia,New England and North West,Liverpool Plains,Local Road,No,No,75_or_older,Day
18,20211034,NSW,2021-09,Thursday,11:50:00,Single,No,No,No,Motorcycle rider,Male,37,63,14,Inner Regional Australia,New England and North West,Tamworth Regional,Local Road,No,No,26_to_39,Day
19,20213187,Qld,2021-09,Wednesday,7:00:00,Multiple,No,Yes,Yes,Car driver,Male,-999,59,40,Major Cities of Australia,Brisbane - North,Brisbane (C),Sub-Arterial Road,No,No,40_to_64,Day
20,20211104,NSW,2021-09,Tuesday,8:00:00,Single,No,No,No,Car driver,Male,64,88,27,Inner Regional Australia,Richmond - Tweed,Kyogle,Sub-Arterial Road,No,No,40_to_64,Day
21,20213124,Qld,2021-09,Thursday,9:00:00,Single,No,No,No,Car driver,Male,34,126,12,Inner Regional Australia,Toowoomba,Lockyer Valley (R),National or State Highway,No,No,26_to_39,Day
22,20211040,NSW,2021-09,Thursday,17:00:00,Single,No,No,No,Car driver,Male,20,93,62,Outer Regional Australia,New England and North West,Narrabri,Sub-Arterial Road,No,No,40_to_64,Day
23,20213183,Qld,2021-09,Wednesday,15:00:00,Single,No,No,No,Motorcycle rider,Male,34,102,14,Major Cities of Australia,Brisbane - North,Brisbane (C),Sub-Arterial Road,No,No,26_to_39,Day
24,20214055,SA,2021-09,Wednesday,11:33:00,Single,No,No,No,Motorcycle rider,Male,74,81,42,Inner Regional Australia,Adelaide - Central and Hills,Adelaide Hills (DC),Arterial Road,No,No,65_to_74,Day
25,20214007,SA,2021-09,Wednesday,8:06:00,Multiple,No,Yes,No,Pedal cyclist,Female,70,30,28,Major Cities of Australia,Adelaide - West,West Torrens (C),Collector Road,No,No,65_to_74,Day
26,20213066,Qld,2021-09,Thursday,19:00:00,Single,No,No,No,Car driver,Female,32,95,14,Remote Australia,Mackay - Isaac - Whitsunday,Isaac (R),Local Road,No,No,26_to_39,Night
27,20211137,NSW,2021-09,Friday,14:30:00,Multiple,No,No,No,Pedal cyclist,Male,68,30,26,Major Cities of Australia,Central Coast,Central Coast,Arterial Road,No,No,65_to_74,Day
28,20216016,Tas,2021-09,Monday,17:55:00,Single,No,No,No,Car driver,Male,68,115,27,Outer Regional Australia,West and North West,Waratah/Wynyard (M),National or State Highway,No,No,65_to_74,Day
29,20211068,NSW,2021-09,Tuesday,21:50:00,Single,No,No,No,Car passenger,Female,6,0,5,Inner Regional Australia,Central Coast,Central Coast,Arterial Road,No,No,0_to_16,Night
30,20216003,Tas,2021-09,Thursday,13:40:00,Single,No,No,No,Car driver,Female,84,113,45,Outer Regional Australia,West and North West,Central Coast (M) (Tas.),Local Road,No,No,75_or_older,Day
31,20213017,Qld,2021-09,Wednesday,20:00:00,Single,No,No,No,Car driver,Male,63,77,29,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,40_to_64,Night
32,20211049,NSW,2021-09,Tuesday,13:15:00,Multiple,No,No,No,Car driver,Female,19,79,3,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,Arterial Road,No,No,17_to_25,Day
33,20213123,Qld,2021-09,Tuesday,8:00:00,Single,No,No,No,Car driver,Male,26,136,7,Major Cities of Australia,Ipswich,Ipswich (C),National or State Highway,No,No,26_to_39,Day
34,20211073,NSW,2021-09,Wednesday,6:13:00,Single,No,No,No,Motorcycle rider,Male,32,101,12,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,National or State Highway,No,No,26_to_39,Day
35,20214058,SA,2021-09,Friday,13:45:00,Multiple,No,Yes,No,Car driver,Male,77,114,44,Major Cities of Australia,Adelaide - South,Mitcham (C),National or State Highway,No,No,75_or_older,Day
36,20211068,NSW,2021-09,Tuesday,21:50:00,Single,No,No,No,Car passenger,Male,10,0,5,Inner Regional Australia,Central Coast,Central Coast,Arterial Road,No,No,0_to_16,Night
37,20213043,Qld,2021-09,Friday,23:00:00,Single,No,No,No,Pedestrian,Male,19,0,3,Inner Regional Australia,Gold Coast,Scenic Rim (R),Local Road,No,No,17_to_25,Night
38,20211140,NSW,2021-09,Wednesday,20:00:00,Single,No,No,No,Pedestrian,Male,38,0,13,Major Cities of Australia,Capital Region,Queanbeyan-Palerang Regional,Arterial Road,No,No,26_to_39,Night
39,20213026,Qld,2021-09,Wednesday,23:00:00,Multiple,No,No,No,Car driver,Female,37,119,13,Major Cities of Australia,Ipswich,Ipswich (C),National or State Highway,No,No,26_to_39,Night
40,20213026,Qld,2021-09,Wednesday,23:00:00,Multiple,No,No,No,Car passenger,Male,39,20,14,Major Cities of Australia,Ipswich,Ipswich (C),National or State Highway,No,No,26_to_39,Night
41,20216013,Tas,2021-09,Tuesday,12:58:00,Single,No,No,No,Pedestrian,Female,4,0,2,Inner Regional Australia,Hobart,Glenorchy (C),Sub-Arterial Road,No,No,0_to_16,Day
42,20211052,NSW,2021-09,Monday,8:30:00,Single,No,No,Yes,Pedestrian,Male,39,0,11,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Arterial Road,No,No,26_to_39,Day
43,20214067,SA,2021-09,Friday,14:45:00,Single,No,No,No,Pedestrian,Female,90,0,45,Major Cities of Australia,Adelaide - West,Charles Sturt (C),Arterial Road,No,No,75_or_older,Day
44,20212153,Vic,2021-08,Sunday,1:00:00,Single,No,No,No,Car driver,Male,36,66,12,Major Cities of Australia,Melbourne - North East,Mitchell (S),Local Road,No,No,26_to_39,Night
45,20211083,NSW,2021-08,Friday,18:01:00,Multiple,No,No,Yes,Car driver,Male,35,105,12,Inner Regional Australia,Coffs Harbour - Grafton,Clarence Valley,National or State Highway,No,No,26_to_39,Night
46,20216009,Tas,2021-08,Sunday,1:30:00,Multiple,No,No,No,Car driver,Male,-999,75,40,Outer Regional Australia,South East,Derwent Valley (M),Arterial Road,No,No,40_to_64,Night
47,20211180,NSW,2021-08,Friday,20:50:00,Multiple,No,No,No,Car driver,Male,49,17,15,Major Cities of Australia,Sydney - City and Inner South,Bayside,Local Road,No,No,40_to_64,Night
48,20216020,Tas,2021-08,Saturday,19:14:00,Multiple,No,No,No,Motorcycle rider,Male,45,108,14,Inner Regional Australia,Launceston and North East,Launceston (C),Local Road,No,No,40_to_64,Night
49,20211087,NSW,2021-08,Saturday,18:00:00,Multiple,No,No,No,Car driver,Male,34,115,11,Inner Regional Australia,Capital Region,Goulburn Mulwaree,Arterial Road,No,No,26_to_39,Night
50,20213184,Qld,2021-08,Saturday,23:00:00,Single,No,No,No,Car driver,Male,31,46,12,Inner Regional Australia,Gold Coast,Scenic Rim (R),Sub-Arterial Road,No,No,26_to_39,Night
51,20211046,NSW,2021-08,Saturday,0:05:00,Single,No,No,No,Car driver,Male,20,71,2,Remote Australia,Central West,Lachlan,Arterial Road,No,No,17_to_25,Night
52,20213019,Qld,2021-08,Thursday,19:00:00,Single,No,No,No,Car driver,Male,46,86,13,Very Remote Australia,Queensland - Outback,Quilpie (S),Sub-Arterial Road,No,No,40_to_64,Night
53,20212153,Vic,2021-08,Sunday,1:00:00,Single,No,No,No,Car passenger,Female,46,0,11,Major Cities of Australia,Melbourne - North East,Mitchell (S),Local Road,No,No,40_to_64,Night
54,20213127,Qld,2021-08,Thursday,18:00:00,Multiple,No,No,No,Motorcycle rider,Male,59,128,26,Inner Regional Australia,Logan - Beaudesert,Scenic Rim (R),Sub-Arterial Road,No,No,40_to_64,Night
55,20213033,Qld,2021-08,Saturday,11:00:00,Single,No,No,No,Car driver,Male,27,68,5,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,26_to_39,Day
56,20213175,Qld,2021-08,Sunday,14:00:00,Single,No,No,No,Motorcycle rider,Female,40,118,13,Outer Regional Australia,Wide Bay,South Burnett (R),Collector Road,No,No,40_to_64,Day
57,20213097,Qld,2021-08,Sunday,14:00:00,Single,No,No,No,Car driver,Female,60,103,27,Inner Regional Australia,Central Queensland,Rockhampton (R),Local Road,No,No,40_to_64,Day
58,20213185,Qld,2021-08,Saturday,12:00:00,Multiple,No,No,No,Car driver,Male,20,124,63,Outer Regional Australia,Townsville,Townsville (C),National or State Highway,No,No,65_to_74,Day
59,20212053,Vic,2021-08,Friday,19:48:00,Multiple,No,No,No,Car driver,Male,77,75,41,Major Cities of Australia,Melbourne - South East,Monash (C),Arterial Road,No,No,75_or_older,Night
60,20211187,NSW,2021-08,Saturday,15:25:00,Single,No,No,No,Motorcycle rider,Male,18,49,1,Major Cities of Australia,Newcastle and Lake Macquarie,Lake Macquarie,Local Road,No,No,17_to_25,Day
61,20212086,Vic,2021-08,Sunday,11:37:00,Single,No,No,No,Motorcycle rider,Male,26,127,8,Major Cities of Australia,Melbourne - Outer East,Knox (C),National or State Highway,No,No,26_to_39,Day
62,20212072,Vic,2021-08,Sunday,12:00:00,Multiple,No,No,No,Car driver,Male,85,52,41,Inner Regional Australia,Latrobe - Gippsland,Baw Baw (S),Arterial Road,No,No,75_or_older,Day
63,20213163,Qld,2021-08,Friday,6:00:00,Single,No,No,No,Car passenger,Male,29,20,4,Outer Regional Australia,Wide Bay,South Burnett (R),National or State Highway,No,No,26_to_39,Day
64,20213098,Qld,2021-08,Monday,12:00:00,Single,No,No,No,Car driver,Male,29,85,5,Remote Australia,Townsville,Charters Towers (R),Local Road,No,No,26_to_39,Day
65,20212014,Vic,2021-08,Friday,9:56:00,Multiple,No,No,No,Car driver,Female,35,124,13,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Arterial Road,No,No,26_to_39,Day
66,20213071,Qld,2021-08,Sunday,5:00:00,Multiple,No,No,Yes,Car passenger,Male,18,20,3,Outer Regional Australia,Mackay - Isaac - Whitsunday,Isaac (R),National or State Highway,No,No,17_to_25,Night
67,20214057,SA,2021-08,Sunday,5:50:00,Multiple,No,Yes,No,Car driver,Male,18,124,2,Outer Regional Australia,South Australia - South East,Loxton Waikerie (DC),National or State Highway,No,No,17_to_25,Night
68,20211007,NSW,2021-08,Wednesday,13:35:00,Single,No,No,No,Car driver,Male,58,115,28,Major Cities of Australia,Sydney - Inner South West,Canterbury-Bankstown,National or State Highway,No,No,40_to_64,Day
69,20212129,Vic,2021-08,Monday,11:46:00,Multiple,No,No,No,Car driver,Male,24,100,5,Outer Regional Australia,Latrobe - Gippsland,Wellington (S),Local Road,No,No,17_to_25,Day
70,20216015,Tas,2021-08,Friday,15:20:00,Multiple,No,No,No,Car passenger,Male,45,20,14,Outer Regional Australia,Launceston and North East,West Tamar (M),National or State Highway,No,No,40_to_64,Day
71,20211019,NSW,2021-08,Tuesday,6:00:00,Multiple,No,Yes,Yes,Car driver,Male,48,125,14,Inner Regional Australia,Sydney - Outer South West,Wollondilly,National or State Highway,No,No,40_to_64,Day
72,20212068,Vic,2021-08,Friday,10:15:00,Single,No,No,No,Car driver,Female,51,92,26,Outer Regional Australia,Warrnambool and South West,Corangamite (S),Sub-Arterial Road,No,No,40_to_64,Day
73,20213098,Qld,2021-08,Monday,12:00:00,Single,No,No,No,Car passenger,Male,40,0,14,Remote Australia,Townsville,Charters Towers (R),Local Road,No,No,40_to_64,Day
74,20213049,Qld,2021-08,Friday,14:00:00,Single,No,No,No,Motorcycle rider,Male,51,75,27,Major Cities of Australia,Brisbane - East,Redland (C),Local Road,No,No,40_to_64,Day
75,20213138,Qld,2021-08,Monday,10:00:00,Single,No,No,Yes,Car driver,Male,40,112,11,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),National or State Highway,No,No,40_to_64,Day
76,20211116,NSW,2021-08,Tuesday,14:30:00,Single,No,No,No,Car driver,Male,24,43,8,Outer Regional Australia,Far West and Orana,Broken Hill,Access Road,No,No,17_to_25,Day
77,20214032,SA,2021-08,Tuesday,16:11:00,Single,No,No,No,Car driver,Male,68,60,29,Inner Regional Australia,South Australia - South East,Mid Murray (DC),Sub-Arterial Road,No,No,65_to_74,Day
78,20213117,Qld,2021-08,Monday,16:00:00,Multiple,No,No,No,Pedal cyclist,Male,70,30,29,Major Cities of Australia,Gold Coast,Gold Coast (C),Sub-Arterial Road,No,No,65_to_74,Day
79,20211123,NSW,2021-08,Monday,14:33:00,Single,No,Yes,No,Car passenger,Male,70,0,30,Inner Regional Australia,Riverina,Wagga Wagga,Sub-Arterial Road,No,No,65_to_74,Day
80,20213112,Qld,2021-08,Monday,13:00:00,Multiple,No,No,No,Car driver,Male,67,140,29,Outer Regional Australia,Cairns,Douglas (S),National or State Highway,No,No,65_to_74,Day
81,20211036,NSW,2021-08,Tuesday,9:10:00,Single,No,No,No,Car driver,Male,18,124,4,Outer Regional Australia,Mid North Coast,Kempsey,Local Road,No,No,17_to_25,Day
82,20212157,Vic,2021-08,Tuesday,5:12:00,Multiple,No,No,No,Car driver,Male,50,113,12,Major Cities of Australia,Melbourne - West,Hobsons Bay (C),National or State Highway,No,No,40_to_64,Night
83,20212014,Vic,2021-08,Friday,9:56:00,Multiple,No,No,No,Car passenger,Female,8,0,3,Major Cities of Australia,Melbourne - Inner,Melbourne (C),Arterial Road,No,No,0_to_16,Day
84,20213096,Qld,2021-08,Monday,10:00:00,Multiple,No,No,No,Car passenger,Female,79,0,42,Major Cities of Australia,Logan - Beaudesert,Logan (C),Local Road,No,No,75_or_older,Day
85,20212132,Vic,2021-08,Wednesday,20:30:00,Single,No,No,No,Car driver,Male,63,141,29,Outer Regional Australia,North West,Mildura (RC),Arterial Road,No,No,40_to_64,Night
86,20211033,NSW,2021-08,Wednesday,5:55:00,Multiple,No,No,Yes,Car driver,Male,64,109,29,Outer Regional Australia,Central West,Forbes,National or State Highway,No,No,40_to_64,Night
87,20213146,Qld,2021-08,Thursday,12:00:00,Single,No,No,No,Car passenger,Male,85,0,45,Remote Australia,Townsville,Charters Towers (R),Sub-Arterial Road,No,No,75_or_older,Day
88,20213053,Qld,2021-08,Monday,16:00:00,Single,No,No,No,Car passenger,Female,83,20,44,Outer Regional Australia,Wide Bay,Gympie (R),National or State Highway,No,No,75_or_older,Day
89,20211044,NSW,2021-08,Wednesday,17:20:00,Multiple,No,No,No,Car driver,Female,83,127,43,Inner Regional Australia,New England and North West,Armidale Regional,Local Road,No,No,75_or_older,Day
90,20212125,Vic,2021-08,Thursday,7:52:00,Multiple,No,No,No,Car driver,Female,83,94,43,Major Cities of Australia,Mornington Peninsula,Mornington Peninsula (S),Local Road,No,No,75_or_older,Day
91,20216015,Tas,2021-08,Friday,15:20:00,Multiple,No,No,No,Car passenger,Female,75,20,43,Outer Regional Australia,Launceston and North East,West Tamar (M),National or State Highway,No,No,75_or_older,Day
92,20217004,NT,2021-08,Friday,15:30:00,Single,No,No,No,Car passenger,Female,29,0,5,Very Remote Australia,Northern Territory - Outback,MacDonnell (R),Sub-Arterial Road,No,No,26_to_39,Day
93,20211109,NSW,2021-08,Friday,3:30:00,Multiple,No,No,Yes,Car driver,Female,41,88,12,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,National or State Highway,No,No,40_to_64,Night
94,20211109,NSW,2021-08,Friday,3:30:00,Multiple,No,No,Yes,Car driver,Male,52,81,28,Inner Regional Australia,Mid North Coast,Port Macquarie-Hastings,National or State Highway,No,No,40_to_64,Night
95,20212128,Vic,2021-08,Thursday,15:52:00,Single,No,No,No,Car passenger,Male,16,0,3,Inner Regional Australia,Warrnambool and South West,Moyne (S),Local Road,No,No,0_to_16,Day
96,20212128,Vic,2021-08,Thursday,15:52:00,Single,No,No,No,Car passenger,Female,19,0,4,Inner Regional Australia,Warrnambool and South West,Moyne (S),Local Road,No,No,17_to_25,Day
97,20217019,NT,2021-08,Thursday,18:20:00,Multiple,No,No,No,Motorcycle rider,Male,50,76,14,Remote Australia,Northern Territory - Outback,Alice Springs (T),Sub-Arterial Road,No,No,40_to_64,Night
98,20213074,Qld,2021-08,Monday,20:00:00,Single,No,No,No,Car driver,Male,69,90,28,Major Cities of Australia,Gold Coast,Gold Coast (C),Sub-Arterial Road,No,No,65_to_74,Night
99,20212002,Vic,2021-08,Tuesday,17:37:00,Single,No,No,No,Car driver,Male,20,100,2,Inner Regional Australia,Latrobe - Gippsland,Latrobe (C) (Vic.),Arterial Road,No,No,17_to_25,Day
100,20213125,Qld,2021-08,Wednesday,6:00:00,Multiple,No,Yes,No,Motorcycle rider,Male,25,73,6,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,17_to_25,Day
101,20213132,Qld,2021-08,Monday,8:00:00,Multiple,No,No,Yes,Car driver,Male,77,68,43,Outer Regional Australia,Central Queensland,Banana (S),Sub-Arterial Road,No,No,75_or_older,Day
102,20211147,NSW,2021-08,Wednesday,13:40:00,Single,No,No,No,Car driver,Female,86,75,44,Inner Regional Australia,Hunter Valley exc Newcastle,Port Stephens,Sub-Arterial Road,No,No,75_or_older,Day
103,20214008,SA,2021-08,Thursday,14:05:00,Single,No,No,No,Car driver,Male,90,113,44,Outer Regional Australia,South Australia - South East,Tatiara (DC),Arterial Road,No,No,75_or_older,Day
104,20214008,SA,2021-08,Thursday,14:05:00,Single,No,No,No,Car passenger,Female,85,0,44,Outer Regional Australia,South Australia - South East,Tatiara (DC),Arterial Road,No,No,75_or_older,Day
105,20211123,NSW,2021-08,Monday,14:33:00,Single,No,Yes,No,Car driver,Male,76,108,44,Inner Regional Australia,Riverina,Wagga Wagga,Sub-Arterial Road,No,No,75_or_older,Day
106,20211021,NSW,2021-08,Friday,15:30:00,Single,No,No,No,Car driver,Male,82,108,42,Inner Regional Australia,Mid North Coast,Mid-Coast,Sub-Arterial Road,No,No,75_or_older,Day
107,20212150,Vic,2021-08,Sunday,19:41:00,Single,No,No,No,Pedestrian,Male,49,0,12,Major Cities of Australia,Melbourne - North East,Banyule (C),Arterial Road,No,No,40_to_64,Night
108,20217021,NT,2021-08,Saturday,19:05:00,Single,No,No,No,Pedestrian,Male,15,0,4,Outer Regional Australia,Darwin,Darwin (C),Sub-Arterial Road,No,No,0_to_16,Night
109,20212005,Vic,2021-08,Sunday,17:00:00,Single,No,No,No,Pedestrian,Male,16,0,1,Major Cities of Australia,Melbourne - Inner South,Kingston (C) (Vic.),Local Road,No,No,0_to_16,Day
110,20212055,Vic,2021-08,Wednesday,11:00:00,Single,No,No,No,Pedestrian,Female,63,20,28,Major Cities of Australia,Melbourne - Inner South,Glen Eira (C),National or State Highway,No,No,40_to_64,Day
111,20212028,Vic,2021-08,Wednesday,16:05:00,Single,No,Yes,No,Pedestrian,Male,80,0,44,Major Cities of Australia,Melbourne - South East,Cardinia (S),Local Road,No,No,75_or_older,Day
112,20212143,Vic,2021-08,Monday,11:28:00,Single,No,No,No,Pedestrian,Female,80,0,44,Major Cities of Australia,Melbourne - North West,Hume (C),Local Road,No,No,75_or_older,Day
113,20216019,Tas,2021-08,Tuesday,11:37:00,Single,No,Yes,No,Pedestrian,Female,79,0,42,Outer Regional Australia,West and North West,Burnie (C),Local Road,No,No,75_or_older,Day
114,20213010,Qld,2021-08,Tuesday,3:00:00,Single,No,No,No,Pedestrian,Male,77,20,43,Major Cities of Australia,Gold Coast,Gold Coast (C),National or State Highway,No,No,75_or_older,Night
115,20213023,Qld,2021-08,Monday,20:00:00,Multiple,No,No,No,Pedestrian,Male,17,20,1,Major Cities of Australia,Sunshine Coast,Sunshine Coast (R),National or State Highway,No,No,17_to_25,Night
116,20213020,Qld,2021-07,Saturday,2:00:00,Single,No,No,No,Car driver,Female,31,113,13,Outer Regional Australia,Wide Bay,Gympie (R),National or State Highway,No,No,26_to_39,Night
117,20213040,Qld,2021-07,Saturday,2:00:00,Single,No,No,No,Car driver,Male,35,90,15,Remote Australia,Mackay - Isaac - Whitsunday,Isaac (R),Local Road,No,No,26_to_39,Night
118,20211135,NSW,2021-07,Saturday,2:30:00,Single,No,No,No,Motorcycle rider,Male,40,83,15,Major Cities of Australia,Sydney - Outer West and Blue Mountains,Penrith,Arterial Road,No,No,40_to_64,Night
119,20212074,Vic,2021-07,Saturday,19:00:00,Single,No,No,Yes,Car driver,Male,52,94,29,Inner Regional Australia,North West,Northern Grampians (S),National or State Highway,No,No,40_to_64,Night
120,20214025,SA,2021-07,Friday,22:00:00,Multiple,No,No,No,Car driver,Male,19,144,2,Outer Regional Australia,South Australia - South East,Wattle Range (DC),Arterial Road,No,No,17_to_25,Night
121,20212154,Vic,2021-07,Friday,20:00:00,Single,No,No,No,Car driver,Male,22,73,7,Inner Regional Australia,Melbourne - North West,Macedon Ranges (S),Local Road,No,No,17_to_25,Night
122,20213059,Qld,2021-07,Friday,23:00:00,Multiple,No,No,No,Car passenger,Female,20,0,5,Outer Regional Australia,Cairns,Cairns (R),Sub-Arterial Road,No,No,17_to_25,Night
123,20212008,Vic,2021-07,Monday,3:14:00,Multiple,No,No,No,Pedestrian,Female,63,20,27,Major Cities of Australia,Melbourne - South East,Casey (C),National or State Highway,No,No,40_to_64,Night
124,20213162,Qld,2021-07,Saturday,20:00:00,Multiple,No,No,No,Motorcycle rider,Male,17,116,3,Inner Regional Australia,Sunshine Coast,Noosa (S),Sub-Arterial Road,No,No,17_to_25,Night
125,20213070,Qld,2021-07,Friday,22:00:00,Multiple,No,No,No,Car driver,Male,18,84,3,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Night
126,20212048,Vic,2021-07,Sunday,3:57:00,Single,No,No,No,Car driver,Male,27,123,6,Inner Regional Australia,Latrobe - Gippsland,Wellington (S),Local Road,No,No,26_to_39,Night
127,20213007,Qld,2021-07,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,59,67,28,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night
128,20213007,Qld,2021-07,Friday,18:00:00,Multiple,No,No,No,Car driver,Male,45,102,14,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night
129,20213007,Qld,2021-07,Friday,18:00:00,Multiple,No,No,No,Car passenger,Male,58,20,28,Remote Australia,Townsville,Charters Towers (R),National or State Highway,No,No,40_to_64,Night
130,20217008,NT,2021-07,Sunday,4:00:00,Single,No,No,No,Car passenger,Female,30,20,7,Very Remote Australia,Northern Territory - Outback,Barkly (R),National or State Highway,No,No,26_to_39,Night
131,20213058,Qld,2021-07,Saturday,22:00:00,Single,No,No,No,Car passenger,Female,28,0,4,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,26_to_39,Night
132,20212040,Vic,2021-07,Sunday,1:10:00,Single,No,No,No,Car driver,Male,18,43,5,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Night
133,20212040,Vic,2021-07,Sunday,1:10:00,Single,No,No,No,Car passenger,Male,18,0,4,Major Cities of Australia,Melbourne - North East,Whittlesea (C),Local Road,No,No,17_to_25,Night
134,20216018,Tas,2021-07,Thursday,20:48:00,Single,No,No,No,Car passenger,Male,33,0,14,Very Remote Australia,West and North West,King Island (M),Arterial Road,No,No,26_to_39,Night
135,20211145,NSW,2021-07,Friday,20:14:00,Multiple,No,Yes,No,Pedestrian,Male,15,20,4,Inner Regional Australia,Central West,Orange,National or State Highway,No,No,0_to_16,Night
136,20212162,Vic,2021-07,Wednesday,1:19:00,Single,No,No,No,Car passenger,Male,17,20,2,Major Cities of Australia,Melbourne - Inner East,Whitehorse (C),National or State Highway,No,No,17_to_25,Night
137,20213085,Qld,2021-07,Tuesday,21:00:00,Single,No,No,No,Motorcycle rider,Male,31,53,12,Major Cities of Australia,Logan - Beaudesert,Logan (C),Sub-Arterial Road,No,No,26_to_39,Night
138,20213080,Qld,2021-07,Sunday,10:00:00,Single,No,No,No,Car driver,Female,60,79,29,Outer Regional Australia,Mackay - Isaac - Whitsunday,Whitsunday (R),National or State Highway,No,No,40_to_64,Day
139,20214051,SA,2021-07,Saturday,7:37:00,Single,No,No,No,Car passenger,Female,51,0,29,Outer Regional Australia,South Australia - South East,Kingston (DC) (SA),Arterial Road,No,No,40_to_64,Day
140,20216001,Tas,2021-07,Sunday,11:12:00,Multiple,No,No,No,Car passenger,Female,46,20,12,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Day
141,20216001,Tas,2021-07,Sunday,11:12:00,Multiple,No,No,No,Car driver,Male,46,157,11,Outer Regional Australia,Launceston and North East,Meander Valley (M),National or State Highway,No,No,40_to_64,Day
142,20213153,Qld,2021-07,Sunday,10:00:00,Single,No,No,No,Motorcycle rider,Male,55,95,30,Inner Regional Australia,Central Queensland,Livingstone (S),Sub-Arterial Road,No,No,40_to_64,Day
143,20212018,Vic,2021-07,Saturday,13:29:00,Single,No,No,No,Car passenger,Male,67,20,27,Outer Regional Australia,North West,Buloke (S),National or State Highway,No,No,65_to_74,Day
144,20213100,Qld,2021-07,Saturday,11:00:00,Single,No,No,No,Car driver,Female,39,97,12,Inner Regional Australia,Ipswich,Somerset (R),Local Road,No,No,26_to_39,Day
145,20214031,SA,2021-07,Saturday,16:10:00,Single,No,No,No,Car driver,Male,33,51,14,Outer Regional Australia,South Australia - Outback,Port Augusta (C),Local Road,No,No,26_to_39,Day
146,20211028,NSW,2021-07,Saturday,17:10:00,Multiple,No,No,No,Motorcycle rider,Male,27,103,6,Major Cities of Australia,Sydney - Outer South West,Camden,Arterial Road,No,No,26_to_39,Day
147,20213160,Qld,2021-07,Friday,14:00:00,Multiple,No,No,No,Car driver,Male,60,140,27,Outer Regional Australia,Mackay - Isaac - Whitsunday,Mackay (R),National or State Highway,No,No,40_to_64,Day
148,20213006,Qld,2021-07,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Female,39,140,14,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,26_to_39,Day
149,20213006,Qld,2021-07,Wednesday,6:00:00,Multiple,No,No,Yes,Car driver,Male,56,40,29,Outer Regional Australia,Cairns,Mareeba (S),National or State Highway,No,No,40_to_64,Day
150,20213070,Qld,2021-07,Friday,22:00:00,Multiple,No,No,No,Car passenger,Male,17,0,3,Major Cities of Australia,Moreton Bay - North,Moreton Bay (R),Collector Road,No,No,17_to_25,Night
151,20213111,Qld,2021-07,Thursday,10:00:00,Multiple,No,No,Yes,Car passenger,Female,12,0,5,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,0_to_16,Day
152,20213111,Qld,2021-07,Thursday,10:00:00,Multiple,No,No,Yes,Car passenger,Female,29,0,7,Inner Regional Australia,Darling Downs - Maranoa,Toowoomba (R),Sub-Arterial Road,No,No,26_to_39,Day
153,20211100,NSW,2021-07,Tuesday,6:50:00,Single,No,No,No,Car driver,Male,44,104,13,Inner Regional Australia,Newcastle and Lake Macquarie,Lake Macquarie,National or State Highway,No,No,40_to_64,Day
154,20214002,SA,2021-07,Wednesday,15:40:00,Single,No,No,No,Car driver,Male,40,122,14,Outer Regional Australia,Barossa - Yorke - Mid North,Mount Remarkable (DC),National or State Highway,No,No,40_to_64,Day
